Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]	MS/MS / Da	Identified MS/MS / Da	Identification rate [%]
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1441	-317.4	-11.11	-34.84	0	-1.742	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1442	-321.4	-11.25	-35.28	0	-1.764	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1443	-325.5	-11.4	-35.72	0	-1.786	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1444	-329.6	-11.54	-36.16	0	-1.808	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1445	-333.7	-11.68	-36.6	0	-1.83	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1446	-337.7	-11.83	-37.04	0	-1.852	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1447	-341.8	-11.97	-37.48	0	-1.874	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1448	-345.9	-12.11	-37.92	0	-1.896	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1449	-350	-12.26	-38.36	0	-1.918	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1450	-354.1	-12.4	-38.8	0	-1.94	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1451	-358.1	-12.55	-39.24	0	-1.962	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1452	-362.2	-12.69	-39.68	0	-1.984	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1453	-366.3	-12.83	-40.12	0	-2.006	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1454	-370.4	-12.98	-40.56	0	-2.028	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1455	-374.4	-13.12	-41	0	-2.05	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1456	-378.5	-13.27	-41.44	0	-2.072	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1457	-382.6	-13.41	-41.88	0	-2.094	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1458	-386.7	-13.55	-42.32	0	-2.116	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1459	-390.7	-13.7	-42.76	0	-2.138	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1460	-394.8	-13.84	-43.2	0	-2.16	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1461	-398.9	-13.99	-43.64	0	-2.182	0	0	0	0	
